Hour;Envelope & Thermal bridges;Window & Solar;Local heating units;Local cooling units;AHU heat recovery;AHU cold recovery;AHU Heating;AHU Cooling;Roomtemp;Outside air dry-bulb temperature
2019-01-13 17:00;-79;-70.32;44.46;0;376.7;0;131.5;0;20.99;-4.805
2019-01-13 18:00;-78.56;-70.29;53.92;0;377.3;0;131.9;0;21;-4.839
2019-01-13 19:00;-77.95;-70.93;60.32;0;380.6;0;134.1;0;21;-5.067
2019-01-13 20:00;-77.33;-72.81;66.31;0;390.8;0;141;0;21;-5.766
2019-01-13 21:00;-76.76;-75.21;71.72;0;404;0;149.9;0;21;-6.675
2019-01-13 22:00;-76.3;-75.36;74.24;0;405.9;0;151.1;0;21;-6.801
2019-01-13 23:00;-75.93;-75.29;76.07;0;406;0;151.2;0;21;-6.806
2019-01-14 00:00;-75.61;-75.45;77.75;0;405.9;0;151.1;0;21;-6.801
2019-01-14 01:00;-75.37;-76.58;80;0;409.3;0;153.4;0;21;-7.03
2019-01-14 02:00;-75.23;-78.02;82.44;0;417;0;158.6;0;21;-7.564
2019-01-14 03:00;-75.1;-79.72;85.13;0;426.3;0;164.9;0;21;-8.198
2019-01-14 04:00;-75.14;-82.87;89.13;0;443.3;0;176.4;0;21;-9.366
2019-01-14 05:00;-75.29;-85.2;92.36;0;456.1;0;185;0;21;-10.24
2019-01-14 06:00;-75.55;-86.68;94.77;0;464.3;0;190.5;0;21;-10.8
2019-01-14 07:00;-75.94;-88.43;97.38;0;474;0;197;0;21;-11.47
2019-01-14 08:00;-76.42;-89.64;99.53;0;480.7;0;201.5;0;21;-11.93
2019-01-14 09:00;-77.16;-85.43;98.32;0;481.9;0;202.3;0;21;-12.01
2019-01-14 10:00;-78.89;-55.02;81.48;0;469.2;0;193.7;0;21;-11.13
2019-01-14 11:00;-80.18;-21.15;58;0;427.4;0;168.6;0;21.01;-8.398
2019-01-14 12:00;-80.64;5.805;34.58;0;369.7;0;134.5;0;21.01;-4.638
2019-01-14 13:00;-79.44;-2.393;32.18;0;354.8;0;125;0;21;-3.637
2019-01-14 14:00;-77.98;-15.94;33.04;0;346.2;0;119.2;0;21;-3.053
2019-01-14 15:00;-76.35;-39.47;44.3;0;345.9;0;119.1;0;21;-3.038
2019-01-14 16:00;-74.87;-63.71;59.67;0;350.7;0;122.4;0;21;-3.365
2019-01-14 17:00;-74.43;-67.59;66.32;0;355;0;125.1;0;21;-3.652
2019-01-14 18:00;-73.98;-68.04;69.2;0;357.6;0;123.8;0;21;-3.708
2019-01-14 19:00;-73.48;-67.7;70.58;0;358.6;0;121.4;0;21;-3.649
2019-01-14 20:00;-72.97;-67.59;71.81;0;360.1;0;120.3;0;21;-3.66
2019-01-14 21:00;-72.47;-67.97;72.72;0;362.4;0;121.8;0;21;-3.82
2019-01-14 22:00;-72.01;-68.32;73.4;0;364.4;0;123.1;0;21;-3.954
2019-01-14 23:00;-71.58;-68.55;73.88;0;365.7;0;124;0;21;-4.043
2019-01-15 00:00;-71.21;-68.56;74.04;0;365.7;0;124;0;21;-4.045
2019-01-15 01:00;-70.87;-67.95;73.55;0;362.4;0;121.8;0;21;-3.818
2019-01-15 02:00;-70.55;-67;72.62;0;357.2;0;118.3;0;21;-3.463
2019-01-15 03:00;-70.24;-66.05;71.68;0;352;0;114.8;0;21;-3.109
2019-01-15 04:00;-69.93;-65.13;70.7;0;346.9;0;111.6;0;21;-2.766
2019-01-15 05:00;-69.6;-63.77;69.19;0;339.5;0;106.6;0;21;-2.26
2019-01-15 06:00;-69.25;-61.88;67.07;0;329.2;0;99.52;0;21;-1.548
2019-01-15 07:00;-68.83;-59.27;64.22;0;313.9;0;90.05;0;21;-0.5338
2019-01-15 08:00;-68.34;-57.74;62.27;0;303.5;0;84.98;0;21;0.09965
2019-01-15 09:00;-67.9;-54.15;59.48;0;298.5;0;83.49;0;21;0.3647
2019-01-15 10:00;-68.06;-33.73;47.18;0;295.3;0;78.18;0;21;0.7165
2019-01-15 11:00;-67.92;-15.21;34.29;0;293.2;0;75.02;0;21;0.9283
2019-01-15 12:00;-67.35;-1.583;22.59;0;292.8;0;74.76;0;21;0.9558
2019-01-15 13:00;-66.5;7.203;13.25;0;296.1;0;76.95;0;21;0.7339
2019-01-15 14:00;-65.01;5.581;9.075;0;290.3;0;73.09;0;21;1.127
2019-01-15 15:00;-63;-7.757;11.42;0;277.8;0;64.68;0;21;1.985
2019-01-15 16:00;-60.95;-37.19;25.49;0;275.1;0;62.93;0;21;2.167
2019-01-15 17:00;-59.7;-53.21;35.85;0;279.6;0;66.03;0;21;1.853
2019-01-15 18:00;-59.19;-54.71;40.77;0;288.4;0;71.87;0;21;1.257
2019-01-15 19:00;-58.64;-55.02;42.9;0;291.2;0;73.73;0;21;1.067
2019-01-15 20:00;-58.14;-55.27;44.28;0;293.1;0;75.04;0;21;0.9332
2019-01-15 21:00;-57.69;-55.5;45.17;0;294.4;0;75.93;0;21;0.8423
2019-01-15 22:00;-57.31;-55.01;45.15;0;292.1;0;74.38;0;21;0.9999
2019-01-15 23:00;-56.98;-54.6;45.04;0;289.7;0;72.73;0;21;1.167
2019-01-16 00:00;-56.69;-54.46;45.04;0;288.3;0;71.76;0;21;1.265
2019-01-16 01:00;-56.42;-54.63;45.45;0;287;0;74.62;0;21;1.199
2019-01-16 02:00;-56.17;-54.91;45.84;0;286.6;0;77.59;0;21;1.096
2019-01-16 03:00;-55.98;-55.78;46.68;0;291.4;0;80.97;0;21;0.7582
2019-01-16 04:00;-55.84;-56.95;47.89;0;298;0;85.56;0;21;0.3028
2019-01-16 05:00;-55.75;-58.08;49.13;0;304.1;0;89.84;0;21;-0.1236
2019-01-16 06:00;-55.72;-59.22;50.33;0;310.7;0;94.16;0;21;-0.5722
2019-01-16 07:00;-55.77;-59.78;51.05;0;315.3;0;95.65;0;21;-0.8218
2019-01-16 08:00;-55.88;-59.34;51.18;0;318.6;0;96.66;0;21;-0.996
2019-01-16 09:00;-56.25;-54.38;48.84;0;320.1;0;98.46;0;21;-1.133
2019-01-16 10:00;-57.23;-32.95;36.78;0;320;0;99.33;0;21;-1.165
2019-01-16 11:00;-58.98;6.146;17.23;0;319;0;98.42;0;21.02;-1.084
2019-01-16 12:00;-61.95;60.71;5.248;0;319.8;0;93.09;0;21.13;-0.9
2019-01-16 13:00;-62.61;79.91;0;0;320.9;0;90.4;0;21.21;-0.8351
2019-01-16 14:00;-60.41;56.52;0;0;322.2;0;91.55;0;21.24;-0.9335
2019-01-16 15:00;-55.48;-5.271;8.46E-04;0;324.4;0;96.66;0;21.13;-1.233
2019-01-16 16:00;-52.55;-47.25;4.825;0;332.1;0;103;0;21.05;-1.811
2019-01-16 17:00;-52.12;-62.32;14.28;0;342.7;0;109.2;0;21;-2.496
2019-01-16 18:00;-52.74;-63.99;24.07;0;340.6;0;110.6;0;21;-2.467
2019-01-16 19:00;-53.43;-63.78;31.71;0;338.2;0;111.2;0;21;-2.396
2019-01-16 20:00;-54.02;-63.91;37.08;0;338.5;0;111.8;0;21;-2.43
2019-01-16 21:00;-54.6;-64.53;41.42;0;344.3;0;111.8;0;21;-2.667
2019-01-16 22:00;-55.2;-65.53;45.4;0;351;0;114.1;0;21;-3.037
2019-01-16 23:00;-55.81;-66.64;48.99;0;357;0;118.2;0;21;-3.451
2019-01-17 00:00;-56.47;-66.93;51.4;0;358.7;0;119.3;0;21;-3.567
2019-01-17 01:00;-57.12;-66.85;53.2;0;358.5;0;119.1;0;21;-3.549
2019-01-17 02:00;-57.78;-66.51;54.42;0;356.7;0;117.9;0;21;-3.427
2019-01-17 03:00;-58.43;-65.78;55.24;0;352.4;0;115.8;0;21;-3.161
2019-01-17 04:00;-59.03;-62.92;53.8;0;333.5;0;108.1;0;21;-2.075
2019-01-17 05:00;-59.52;-61.16;53.07;0;321.1;0;101.6;0;21;-1.3
2019-01-17 06:00;-59.95;-60.27;52.98;0;313.9;0;96.56;0;21;-0.7986
2019-01-17 07:00;-60.24;-59.98;53.35;0;311.3;0;94.81;0;21;-0.6232
2019-01-17 08:00;-60.48;-59.4;53.7;0;312;0;94.23;0;21;-0.6289
2019-01-17 09:00;-60.75;-57.01;53.29;0;315.2;0;93.5;0;21;-0.7263
2019-01-17 10:00;-61.4;-41.82;45.08;0;316;0;92.42;0;21;-0.7163
2019-01-17 11:00;-62.09;-21.54;32.92;0;316.2;0;91.55;0;21;-0.6873
2019-01-17 12:00;-62.32;-5.446;20.74;0;317.8;0;91.89;0;21;-0.7698
2019-01-17 13:00;-61.81;-1.918;13.56;0;318.3;0;92.02;0;21;-0.7937
2019-01-17 14:00;-60.6;-16.8;17.76;0;316.1;0;91.38;0;21;-0.6793
2019-01-17 15:00;-59.23;-39.63;28.47;0;309.7;0;90.76;0;21;-0.3918
2019-01-17 16:00;-58.49;-53.76;37.34;0;303.5;0;89.42;0;21;-0.08243
2019-01-17 17:00;-58.4;-55.98;41.46;0;300.2;0;87.06;0;21;0.1509
2019-01-17 18:00;-58.31;-57.6;44.9;0;296.4;0;84.4;0;21;0.4137
2019-01-17 19:00;-58.2;-56.72;45.41;0;291.2;0;80.25;0;21;0.7962
2019-01-17 20:00;-58.05;-55.53;45.11;0;287.9;0;74.95;0;21;1.15
2019-01-17 21:00;-57.88;-54.35;44.64;0;284.7;0;69.85;0;21;1.49
2019-01-17 22:00;-57.67;-53.21;43.94;0;280.2;0;66.32;0;21;1.817
2019-01-17 23:00;-57.42;-52.49;43.42;0;277.1;0;64.21;0;21;2.032
2019-01-18 00:00;-57.14;-52.28;43.19;0;275.9;0;63.41;0;21;2.113
2019-01-18 01:00;-56.84;-52.15;43.06;0;275.3;0;63.04;0;21;2.151
2019-01-18 02:00;-56.53;-52.29;43.13;0;276.4;0;63.76;0;21;2.078
2019-01-18 03:00;-56.22;-52.56;43.32;0;278.1;0;64.91;0;21;1.961
2019-01-18 04:00;-55.93;-53.5;44.15;0;283.4;0;68.48;0;21;1.6
2019-01-18 05:00;-55.67;-53.18;43.76;0;281.7;0;67.36;0;21;1.713
2019-01-18 06:00;-55.42;-51.82;42.34;0;274.3;0;62.33;0;21;2.223
2019-01-18 07:00;-55.16;-51.8;42.12;0;274.2;0;62.23;0;21;2.233
2019-01-18 08:00;-54.92;-51.97;42.1;0;275.1;0;62.89;0;21;2.167
2019-01-18 09:00;-54.79;-49.52;40.64;0;276.1;0;63.53;0;21;2.101
2019-01-18 10:00;-55.27;-32.09;30.98;0;277.1;0;64.18;0;21;2.033
2019-01-18 11:00;-55.7;-11.37;17.81;0;277.4;0;64.32;0;21;2.017
2019-01-18 12:00;-55.8;6.207;4.492;0;276.8;0;63.91;0;21;2.058
2019-01-18 13:00;-54.75;0.8751;2.207;0;275.4;0;63.04;0;21;2.15
2019-01-18 14:00;-53.46;-14.34;7.133;0;275.4;0;63.09;0;21;2.148
2019-01-18 15:00;-52.2;-34.19;16.99;0;276.7;0;63.99;0;21;2.058
2019-01-18 16:00;-51.52;-46.7;25.4;0;277.3;0;64.4;0;21;2.017
2019-01-18 17:00;-51.24;-52.69;31.12;0;280;0;66.24;0;21;1.83
2019-01-18 18:00;-51.25;-53.58;34.34;0;284.8;0;69.49;0;21;1.498
2019-01-18 19:00;-51.27;-54.48;36.57;0;289.7;0;72.75;0;21;1.167
2019-01-18 20:00;-51.32;-55.21;38.3;0;293.6;0;75.35;0;21;0.9018
2019-01-18 21:00;-51.41;-55.75;39.68;0;296.5;0;77.33;0;21;0.7002
2019-01-18 22:00;-51.56;-56.23;40.88;0;299.4;0;79.3;0;21;0.5
2019-01-18 23:00;-51.76;-56.67;41.92;0;301.9;0;80.94;0;21;0.3333
2019-01-19 00:00;-51.98;-57.06;42.82;0;303.6;0;82.09;0;21;0.216
2019-01-19 01:00;-52.24;-57.22;43.54;0;304.2;0;82.5;0;21;0.1747
2019-01-19 02:00;-52.52;-57.32;44.17;0;305.1;0;83.11;0;21;0.1126
2019-01-19 03:00;-52.81;-57.46;44.84;0;306.2;0;83.85;0;21;0.03708
2019-01-19 04:00;-53.11;-57.88;45.74;0;308.4;0;85.36;0;21;-0.1167
2019-01-19 05:00;-53.42;-58.22;46.52;0;310.1;0;86.51;0;21;-0.2333
2019-01-19 06:00;-53.73;-58.4;47.12;0;311.1;0;87.16;0;21;-0.2999
2019-01-19 07:00;-54.04;-58.52;47.61;0;312.1;0;87.82;0;21;-0.3667
2019-01-19 08:00;-54.36;-58.56;48.07;0;312.6;0;88.15;0;21;-0.4
2019-01-19 09:00;-54.8;-54.9;46.48;0;312.4;0;88.06;0;21;-0.3917
2019-01-19 10:00;-56.09;-29.5;32.72;0;311.6;0;87.45;0;21;-0.3333
2019-01-19 11:00;-57.23;-2.311;16.06;0;306.3;0;88.35;0;21;-0.1538
2019-01-19 12:00;-57.46;12.75;2.441;0;302.5;0;88.53;0;21;-0.004684
2019-01-19 13:00;-56.69;6.869;0.03709;0;304.9;0;85.98;0;21.01;0.001917
2019-01-19 14:00;-55.53;-8.395;2.975;0;305.1;0;83.27;0;21;0.1065
2019-01-19 15:00;-54.26;-33.97;16.39;0;301;0;82.92;0;21;0.2866
2019-01-19 16:00;-53.5;-54.63;30.51;0;297.5;0;83.9;0;21;0.3912
2019-01-19 17:00;-53.67;-56.58;36.19;0;298.3;0;85.8;0;21;0.2785
2019-01-19 18:00;-53.81;-56.8;39.23;0;300.3;0;85.84;0;21;0.1939
2019-01-19 19:00;-53.91;-57.02;41.1;0;304.1;0;83.16;0;21;0.1507
2019-01-19 20:00;-54.05;-57.42;42.77;0;305;0;83.09;0;21;0.115
2019-01-19 21:00;-54.2;-57.33;43.62;0;304.3;0;82.58;0;21;0.1662
2019-01-19 22:00;-54.37;-57.54;44.56;0;305.4;0;83.35;0;21;0.08762
2019-01-19 23:00;-54.54;-57.93;45.54;0;307.6;0;84.81;0;21;-0.06079
2019-01-20 00:00;-54.72;-57.68;45.82;0;306.2;0;83.88;0;21;0.03334
2019-01-20 01:00;-54.91;-57.2;45.86;0;303.6;0;82.13;0;21;0.2114
2019-01-20 02:00;-55.08;-56.81;45.86;0;301.5;0;80.7;0;21;0.3577
2019-01-20 03:00;-55.23;-56.94;46.37;0;302.2;0;81.19;0;21;0.3076
2019-01-20 04:00;-55.37;-56.95;46.74;0;302.3;0;81.22;0;21;0.3044
2019-01-20 05:00;-55.5;-56.44;46.6;0;299.4;0;79.29;0;21;0.5006
2019-01-20 06:00;-55.6;-56.07;46.47;0;296.4;0;77.23;0;21;0.7093
2019-01-20 07:00;-55.67;-55.59;46.21;0;293.3;0;75.15;0;21;0.9204
2019-01-20 08:00;-55.75;-54.15;45.31;0;290.3;0;73.28;0;21;1.121
2019-01-20 09:00;-56.14;-44.47;40.05;0;287.8;0;74.14;0;21;1.185
2019-01-20 10:00;-57.73;-12.32;26.9;0;285.6;0;76.04;0;21.01;1.2
2019-01-20 11:00;-61.11;57.75;2.093;0;284.4;0;74.67;0;21.06;1.303
2019-01-20 12:00;-59.37;39.39;0;0;282.3;0;72.17;0;21.1;1.494
2019-01-20 13:00;-58.07;28.8;0;0;282.1;0;70.16;0;21.12;1.583
2019-01-20 14:00;-55.79;7.485;0;0;278.6;0;69.09;0;21.11;1.771
2019-01-20 15:00;-52.48;-27.71;1.42E-04;0;275.8;0;68.85;0;21.05;1.893
2019-01-20 16:00;-50.86;-50.27;7.53;0;277.4;0;69.57;0;21;1.8
2019-01-20 17:00;-51.02;-53.03;17.68;0;278;0;68.95;0;21;1.8
2019-01-20 18:00;-51.09;-53;22.9;0;279.8;0;67.19;0;21;1.798
2019-01-20 19:00;-51.12;-53.25;26.7;0;281.8;0;67.41;0;21;1.709
2019-01-20 20:00;-51.14;-53.55;29.66;0;283.3;0;68.41;0;21;1.607
2019-01-20 21:00;-51.19;-53.63;31.67;0;283.4;0;68.47;0;21;1.601
2019-01-20 22:00;-51.25;-53.55;33.1;0;282.9;0;68.19;0;21;1.629
2019-01-20 23:00;-51.33;-53.29;34.1;0;281.8;0;67.41;0;21;1.708
2019-01-21 00:00;-51.42;-52.73;34.53;0;279;0;65.53;0;21;1.899
2019-01-21 01:00;-51.51;-52.21;34.93;0;275.4;0;64.63;0;21;2.084
2019-01-21 02:00;-51.6;-51.37;34.94;0;268.4;0;63.88;0;21;2.401
2019-01-21 03:00;-51.67;-50.33;34.4;0;262.7;0;60.11;0;21;2.786
2019-01-21 04:00;-51.71;-49.61;34.27;0;259.4;0;58.27;0;21;3
2019-01-21 05:00;-51.71;-48.92;33.94;0;255;0;55.49;0;21;3.29
2019-01-21 06:00;-51.64;-48.61;33.86;0;253;0;54.08;0;21;3.431
2019-01-21 07:00;-51.54;-48.41;33.82;0;252;0;53.42;0;21;3.498
2019-01-21 08:00;-51.4;-48.62;34.08;0;253.1;0;54.16;0;21;3.424
2019-01-21 09:00;-51.86;-33.74;26.07;0;254.5;0;55.1;0;21;3.328
2019-01-21 10:00;-53.36;4.548;7.13;0;255.3;0;55.33;0;21.02;3.286
2019-01-21 11:00;-56.18;51.88;1.443;0;252.5;0;50.73;0;21.13;3.588
2019-01-21 12:00;-57.6;80.2;0.01296;0;249.6;0;46.03;0;21.25;3.899
2019-01-21 13:00;-56.14;73.1;0;0;248;0;43.34;0;21.32;4.077
2019-01-21 14:00;-51.73;27.14;0;0;248;0;44.31;0;21.28;4.036
2019-01-21 15:00;-47.61;-17.32;0;0;249;0;46.68;0;21.2;3.899
2019-01-21 16:00;-45.19;-43.32;0;0;250.8;0;49.79;0;21.12;3.699
2019-01-21 17:00;-44.47;-48.97;0;0;254;0;53.28;0;21.07;3.425
2019-01-21 18:00;-44.2;-49.36;0.1438;0;256.2;0;55.66;0;21.03;3.236
2019-01-21 19:00;-44.21;-49.47;2.616;0;257.7;0;57.15;0;21.01;3.116
2019-01-21 20:00;-44.38;-49.49;6.368;0;258.5;0;57.97;0;21;3.047
2019-01-21 21:00;-44.7;-49.54;11.06;0;258.6;0;58.01;0;21;3.043
2019-01-21 22:00;-45;-50.18;15.19;0;261.8;0;60.3;0;21;2.816
2019-01-21 23:00;-45.3;-50.84;18.7;0;265.3;0;62.71;0;21;2.577
2019-01-22 00:00;-45.61;-51.15;21.36;0;266.8;0;63.79;0;21;2.469
2019-01-22 01:00;-45.94;-51.97;24.15;0;271.2;0;66.89;0;21;2.16
2019-01-22 02:00;-46.28;-53.14;27;0;277.8;0;71.49;0;21;1.703
2019-01-22 03:00;-46.67;-54.7;29.97;0;286.2;0;77.39;0;21;1.116
2019-01-22 04:00;-47.1;-55.95;32.55;0;293.2;0;82.24;0;21;0.6334
2019-01-22 05:00;-47.58;-56.71;34.61;0;297.7;0;85.39;0;21;0.3187
2019-01-22 06:00;-48.1;-57.27;36.35;0;300.9;0;87.58;0;21;0.1
2019-01-22 07:00;-48.64;-57.59;37.82;0;302.6;0;88.75;0;21;-0.01708
2019-01-22 08:00;-49.2;-57.58;38.97;0;302.4;0;88.6;0;21;-0.003191
2019-01-22 09:00;-52.21;-13.07;31.05;0;299.1;0;85.66;0;21.03;0.2517
2019-01-22 10:00;-71.23;300.4;0.7274;0;299.9;0;76.29;0;21.48;0.6009
2019-01-22 11:00;-85.14;504.9;0;0;303.6;0;62.6;0;22.21;1.009
2019-01-22 12:00;-90.99;593.4;0;0;298.1;0;43.23;0;22.9;2.03
2019-01-22 13:00;-88.31;568.9;0;0;290.3;0;26.51;0;23.41;3.03
2019-01-22 14:00;-78.19;444.8;0;0;286.6;0;18.57;0;23.65;3.508
2019-01-22 15:00;-58.49;182.9;0;0;280.1;0;17.88;0;23.47;3.8
2019-01-22 16:00;-41.4;-23.61;0;0;277.2;0;24.51;0;23.08;3.648
2019-01-22 17:00;-36.82;-55.08;0;0;287.7;0;37.56;0;22.83;2.684
2019-01-22 18:00;-34.91;-59.55;0;0;306.7;0;54.86;0;22.66;1.203
2019-01-22 19:00;-34.05;-61.35;0;0;316.9;0;65.04;0;22.53;0.3655
2019-01-22 20:00;-33.83;-62.13;0;0;323;0;69.29;0;22.43;-0.05844
2019-01-22 21:00;-34.18;-62.14;0;0;324.9;0;70.24;0;22.34;-0.1732
2019-01-22 22:00;-34.63;-62.38;0;0;327.8;0;71.78;0;22.26;-0.3526
2019-01-22 23:00;-35.49;-63.38;0;0;334;0;75.35;0;22.18;-0.756
2019-01-23 00:00;-36.55;-63.49;0;0;335.1;0;76.74;0;22.11;-0.8562
2019-01-23 01:00;-37.76;-62.97;0;0;332.3;0;77;0;22.05;-0.7514
2019-01-23 02:00;-39.04;-62.3;0;0;328.5;0;77.66;0;22;-0.6252
2019-01-23 03:00;-40.31;-61.63;0;0;324.4;0;78.48;0;21.94;-0.4885
2019-01-23 04:00;-41.56;-61.01;0;0;318.5;0;80.08;0;21.89;-0.3153
2019-01-23 05:00;-42.73;-60.72;0;0;316.9;0;80.19;0;21.84;-0.2536
2019-01-23 06:00;-43.84;-60.64;0;0;316.8;0;80.9;0;21.79;-0.2787
2019-01-23 07:00;-44.85;-60.73;0;0;317.7;0;82.11;0;21.74;-0.366
2019-01-23 08:00;-45.78;-60.78;0;0;317.7;0;83.03;0;21.69;-0.4
2019-01-23 09:00;-48.15;-40.3;0;0;317.6;0;82.56;0;21.69;-0.3796
2019-01-23 10:00;-57.29;72.51;0;0;320.6;0;76.88;0;21.93;-0.2672
2019-01-23 11:00;-65.47;183.2;0;0;316.8;0;70.8;0;22.22;0.1374
2019-01-23 12:00;-67.12;215.8;0;0;309.1;0;59.95;0;22.5;0.8946
2019-01-23 13:00;-67.96;238.1;0;0;301.9;0;48.92;0;22.77;1.642
2019-01-23 14:00;-63.59;195.1;0;0;297.5;0;43.95;0;22.85;2.024
2019-01-23 15:00;-55.67;101.8;0;0;295.2;0;43.96;0;22.78;2.12
2019-01-23 16:00;-45.32;-33.91;0;0;295;0;49.81;0;22.52;1.885
2019-01-23 17:00;-43.22;-57.3;0;0;296;0;53.83;0;22.37;1.68
2019-01-23 18:00;-42.99;-56.13;0;0;290.1;0;51.64;0;22.27;2.012
2019-01-23 19:00;-42.88;-55;0;0;284.3;0;49.15;0;22.2;2.353
2019-01-23 20:00;-42.85;-54.9;0;0;283.7;0;50.31;0;22.13;2.33
2019-01-23 21:00;-42.95;-55.08;0;0;284.2;0;52.03;0;22.07;2.24
2019-01-23 22:00;-43.14;-55.26;0;0;285;0;53.9;0;22.01;2.13
2019-01-23 23:00;-43.43;-55.28;0;0;285.7;0;55.6;0;21.96;2.03
2019-01-24 00:00;-43.79;-54.96;0;0;284.3;0;55.66;0;21.91;2.087
2019-01-24 01:00;-44.15;-55.14;0;0;285.4;0;57.55;0;21.86;1.964
2019-01-24 02:00;-44.47;-56.27;0;0;291.5;0;63.08;0;21.81;1.485
2019-01-24 03:00;-44.8;-57.3;0;0;297.2;0;68.23;0;21.76;1.043
2019-01-24 04:00;-45.22;-57.62;0;0;299.1;0;70.58;0;21.71;0.8694
2019-01-24 05:00;-45.68;-57.58;0;0;299;0;71.52;0;21.66;0.8335
2019-01-24 06:00;-46.16;-57.33;0;0;297.8;0;71.63;0;21.62;0.8797
2019-01-24 07:00;-46.61;-57.33;0;0;297.9;0;72.69;0;21.58;0.8304
2019-01-24 08:00;-48.08;-42.51;0;0;300.6;0;74.04;0;21.56;0.6676
2019-01-24 09:00;-53.86;34.83;0;0;309;0;74.58;0;21.66;0.3003
2019-01-24 10:00;-63.55;171.5;0;0;311.9;0;73.29;0;21.9;0.2336
2019-01-24 11:00;-73.45;315.6;0;0;308.4;0;61.54;0;22.41;0.8572
2019-01-24 12:00;-76.23;357.7;0;0;302;0;47.74;0;22.83;1.685
2019-01-24 13:00;-73.4;329.4;0;0;300.3;0;40.72;0;23.09;2.041
2019-01-24 14:00;-62.78;189.4;0;0;299.2;0;40.11;0;23.09;2.111
2019-01-24 15:00;-53.66;85.19;0;0;297.2;0;41.54;0;22.96;2.136
2019-01-24 16:00;-43.63;-39.25;0;0;297.4;0;47.78;0;22.68;1.87
2019-01-24 17:00;-41.34;-58.26;0;0;301.8;0;54.54;0;22.51;1.414
2019-01-24 18:00;-40.62;-59.02;0;0;309.5;0;58.05;0;22.4;0.9588
2019-01-24 19:00;-40.24;-59.78;0;0;315.3;0;61.14;0;22.3;0.5916
2019-01-24 20:00;-40.31;-60.13;0;0;312.3;0;67.1;0;22.22;0.4728
2019-01-24 21:00;-40.56;-60.34;0;0;314.9;0;71.09;0;22.15;0.2037
2019-01-24 22:00;-41.04;-60.71;0;0;319.6;0;71.58;0;22.08;-0.009033
2019-01-24 23:00;-41.7;-61.17;0;0;323.7;0;72.79;0;22.02;-0.2262
2019-01-25 00:00;-42.47;-61.31;0;0;325.5;0;73.94;0;21.96;-0.3473
2019-01-25 01:00;-43.31;-61.09;0;0;324.5;0;74.6;0;21.9;-0.336
2019-01-25 02:00;-44.17;-60.66;0;0;322.3;0;74.37;0;21.85;-0.2358
2019-01-25 03:00;-45.01;-60.11;0;0;318.2;0;74.75;0;21.8;-0.08433
2019-01-25 04:00;-45.83;-59.47;0;0;313.3;0;75.14;0;21.76;0.1012
2019-01-25 05:00;-46.6;-58.81;0;0;309.4;0;74.25;0;21.71;0.2988
2019-01-25 06:00;-47.29;-58.35;0;0;308.2;0;72.58;0;21.66;0.4152
2019-01-25 07:00;-47.92;-58.01;0;0;308.2;0;70.88;0;21.62;0.4855
2019-01-25 08:00;-48.51;-57.41;0;0;306.6;0;70.4;0;21.58;0.5704
2019-01-25 09:00;-50.16;-41.89;0;0;304.1;0;68.75;0;21.57;0.7388
2019-01-25 10:00;-52.55;-15.4;0;0;302;0;67.59;0;21.61;0.8723
2019-01-25 11:00;-55.27;18.13;0;0;302.7;0;71.12;0;21.68;0.7005
2019-01-25 12:00;-58.8;70.84;0;0;304;0;70.55;0;21.87;0.6707
2019-01-25 13:00;-63.14;140.4;0;0;306;0;65.96;0;22.14;0.7757
2019-01-25 14:00;-64.41;167;0;0;308;0;63.43;0;22.32;0.7944
2019-01-25 15:00;-55.55;52.25;0;0;310.2;0;67.76;0;22.19;0.5281
2019-01-25 16:00;-48.99;-31.71;0;0;311.3;0;72.27;0;22.02;0.3
2019-01-25 17:00;-46.59;-60.99;0;0;312.7;0;75.69;0;21.88;0.1031
2019-01-25 18:00;-46.43;-61.04;0;0;315.4;0;75.24;0;21.8;0.01337
2019-01-25 19:00;-46.4;-60.3;0;0;309;0;77.07;0;21.72;0.1991
2019-01-25 20:00;-46.58;-59.32;0;0;304;0;74.94;0;21.67;0.4916
2019-01-25 21:00;-46.88;-58.77;0;0;300.5;0;73.69;0;21.61;0.6826
2019-01-25 22:00;-47.2;-58.5;0;0;300;0;74.44;0;21.56;0.6731
2019-01-25 23:00;-47.53;-58.74;0;0;304.7;0;78.88;0;21.52;0.2974
2019-01-26 00:00;-47.79;-60.49;0;0;315.2;0;87.5;0;21.46;-0.4848
2019-01-26 01:00;-48.11;-61.96;0;0;323.4;0;94.41;0;21.41;-1.102
2019-01-26 02:00;-48.57;-62.11;0;0;324.5;0;96.12;0;21.36;-1.216
2019-01-26 03:00;-49.09;-61.79;0;0;323.1;0;96.14;0;21.31;-1.161
2019-01-26 04:00;-49.59;-62.02;0;0;324.5;0;98.13;0;21.27;-1.3
2019-01-26 05:00;-50.07;-62.55;0;0;327.2;0;101.1;0;21.22;-1.531
2019-01-26 06:00;-50.54;-63.32;0;0;330.9;0;104.7;0;21.18;-1.831
2019-01-26 07:00;-50.99;-64.44;0;0;337;0;110;0;21.13;-2.297
2019-01-26 08:00;-52.06;-57.04;0;0;342.8;0;114.7;0;21.1;-2.728
2019-01-26 09:00;-54.79;-26.56;0;0;347.1;0;117;0;21.13;-2.997
2019-01-26 10:00;-64.61;100.1;0;0;351.1;0;114;0;21.4;-3.039
